Reference	Degraded	Fsample	PESQ_score
g729char/exp1/original/o/o_f01s35.8k.wav	g729char/exp1/coded/o/oe1f7b35.8k.out	8000	2.45
g729char/exp1/original/o/o_f02s35.8k.wav	g729char/exp1/coded/o/oe1fa735.8k.out	8000	2.196
g729char/exp1/original/o/o_m01s35.8k.wav	g729char/exp1/coded/o/oe1m2335.8k.out	8000	2.407
g729char/exp1/original/o/o_m02s35.8k.wav	g729char/exp1/coded/o/oe1m4f35.8k.out	8000	2.459
g729char/exp1/original/o/o_f01s36.8k.wav	g729char/exp1/coded/o/oe1f7c36.8k.out	8000	2.558
g729char/exp1/original/o/o_f02s36.8k.wav	g729char/exp1/coded/o/oe1fa836.8k.out	8000	2.497
g729char/exp1/original/o/o_m01s36.8k.wav	g729char/exp1/coded/o/oe1m2436.8k.out	8000	2.444
g729char/exp1/original/o/o_m02s36.8k.wav	g729char/exp1/coded/o/oe1m5036.8k.out	8000	2.752
g729char/exp1/original/o/o_f01s37.8k.wav	g729char/exp1/coded/o/oe1f7d37.8k.out	8000	1.889
g729char/exp1/original/o/o_f02s37.8k.wav	g729char/exp1/coded/o/oe1fa937.8k.out	8000	1.605
g729char/exp1/original/o/o_m01s37.8k.wav	g729char/exp1/coded/o/oe1m2537.8k.out	8000	1.914
g729char/exp1/original/o/o_m02s37.8k.wav	g729char/exp1/coded/o/oe1m5137.8k.out	8000	1.751
g729char/exp1/original/o/o_f01s38.8k.wav	g729char/exp1/coded/o/oe1f7e38.8k.out	8000	2.291
g729char/exp1/original/o/o_f02s38.8k.wav	g729char/exp1/coded/o/oe1faa38.8k.out	8000	2.43
g729char/exp1/original/o/o_m01s38.8k.wav	g729char/exp1/coded/o/oe1m2638.8k.out	8000	2.606
g729char/exp1/original/o/o_m02s38.8k.wav	g729char/exp1/coded/o/oe1m5238.8k.out	8000	2.413
g729char/exp1/original/o/o_f01s39.8k.wav	g729char/exp1/coded/o/oe1f7f39.8k.out	8000	2.755
g729char/exp1/original/o/o_f02s39.8k.wav	g729char/exp1/coded/o/oe1fab39.8k.out	8000	2.991
g729char/exp1/original/o/o_m01s39.8k.wav	g729char/exp1/coded/o/oe1m2739.8k.out	8000	3.159
g729char/exp1/original/o/o_m02s39.8k.wav	g729char/exp1/coded/o/oe1m5339.8k.out	8000	2.975
g729char/exp1/original/o/o_f01s40.8k.wav	g729char/exp1/coded/o/oe1f8040.8k.out	8000	3.533
g729char/exp1/original/o/o_f02s40.8k.wav	g729char/exp1/coded/o/oe1fac40.8k.out	8000	3.323
g729char/exp1/original/o/o_m01s40.8k.wav	g729char/exp1/coded/o/oe1m2840.8k.out	8000	3.636
g729char/exp1/original/o/o_m02s40.8k.wav	g729char/exp1/coded/o/oe1m5440.8k.out	8000	3.317
g729char/exp1/original/o/o_f01s41.8k.wav	g729char/exp1/coded/o/oe1f8141.8k.out	8000	3.875
g729char/exp1/original/o/o_f02s41.8k.wav	g729char/exp1/coded/o/oe1fad41.8k.out	8000	3.981
g729char/exp1/original/o/o_m01s41.8k.wav	g729char/exp1/coded/o/oe1m2941.8k.out	8000	4.092
g729char/exp1/original/o/o_m02s41.8k.wav	g729char/exp1/coded/o/oe1m5541.8k.out	8000	3.95
g729char/exp1/original/o/o_f01s42.8k.wav	g729char/exp1/coded/o/oe1f8242.8k.out	8000	4.097
g729char/exp1/original/o/o_f02s42.8k.wav	g729char/exp1/coded/o/oe1fae42.8k.out	8000	4.045
g729char/exp1/original/o/o_m01s42.8k.wav	g729char/exp1/coded/o/oe1m2a42.8k.out	8000	4.251
g729char/exp1/original/o/o_m02s42.8k.wav	g729char/exp1/coded/o/oe1m5642.8k.out	8000	4.214
g729char/exp1/original/o/o_f01s43.8k.wav	g729char/exp1/coded/o/oe1f8343.8k.out	8000	4.27
g729char/exp1/original/o/o_f02s43.8k.wav	g729char/exp1/coded/o/oe1faf43.8k.out	8000	4.239
g729char/exp1/original/o/o_m01s43.8k.wav	g729char/exp1/coded/o/oe1m2b43.8k.out	8000	4.335
g729char/exp1/original/o/o_m02s43.8k.wav	g729char/exp1/coded/o/oe1m5743.8k.out	8000	4.395
g729char/exp1/original/o/o_f01s44.8k.wav	g729char/exp1/coded/o/oe1f8444.8k.out	8000	4.45
g729char/exp1/original/o/o_f02s44.8k.wav	g729char/exp1/coded/o/oe1fb044.8k.out	8000	4.378
g729char/exp1/original/o/o_m01s44.8k.wav	g729char/exp1/coded/o/oe1m2c44.8k.out	8000	4.381
g729char/exp1/original/o/o_m02s44.8k.wav	g729char/exp1/coded/o/oe1m5844.8k.out	8000	4.401
g729char/exp2/pre_proc/a/a_m01l01.8k.axp	g729char/exp2/coded/a/ae2m0101.8k.out	8000	3.919
g729char/exp2/pre_proc/a/a_m02l29.8k.axp	g729char/exp2/coded/a/ae2m2901.8k.out	8000	3.89
g729char/exp2/pre_proc/a/a_f01l51.8k.axp	g729char/exp2/coded/a/ae2f5101.8k.out	8000	3.647
g729char/exp2/pre_proc/a/a_f02l79.8k.axp	g729char/exp2/coded/a/ae2f7901.8k.out	8000	3.677
g729char/exp2/pre_proc/a/a_m01l02.8k.axp	g729char/exp2/coded/a/ae2m0202.8k.out	8000	3.905
g729char/exp2/pre_proc/a/a_m02l2a.8k.axp	g729char/exp2/coded/a/ae2m2a02.8k.out	8000	3.94
g729char/exp2/pre_proc/a/a_f01l52.8k.axp	g729char/exp2/coded/a/ae2f5202.8k.out	8000	3.676
g729char/exp2/pre_proc/a/a_f02l7a.8k.axp	g729char/exp2/coded/a/ae2f7a02.8k.out	8000	3.755
g729char/exp2/pre_proc/a/a_m01l03.8k.axp	g729char/exp2/coded/a/ae2m0303.8k.out	8000	3.866
g729char/exp2/pre_proc/a/a_m02l2b.8k.axp	g729char/exp2/coded/a/ae2m2b03.8k.out	8000	3.959
g729char/exp2/pre_proc/a/a_f01l53.8k.axp	g729char/exp2/coded/a/ae2f5303.8k.out	8000	3.786
g729char/exp2/pre_proc/a/a_f02l7b.8k.axp	g729char/exp2/coded/a/ae2f7b03.8k.out	8000	3.831
g729char/exp2/pre_proc/a/a_m01l04.8k.axp	g729char/exp2/coded/a/ae2m0404.8k.out	8000	3.732
g729char/exp2/pre_proc/a/a_m02l2c.8k.axp	g729char/exp2/coded/a/ae2m2c04.8k.out	8000	3.81
g729char/exp2/pre_proc/a/a_f01l54.8k.axp	g729char/exp2/coded/a/ae2f5404.8k.out	8000	3.642
g729char/exp2/pre_proc/a/a_f02l7c.8k.axp	g729char/exp2/coded/a/ae2f7c04.8k.out	8000	3.661
g729char/exp2/pre_proc/a/a_m01l05.8k.axp	g729char/exp2/coded/a/ae2m0505.8k.out	8000	3.826
g729char/exp2/pre_proc/a/a_m02l2d.8k.axp	g729char/exp2/coded/a/ae2m2d05.8k.out	8000	3.939
g729char/exp2/pre_proc/a/a_f01l55.8k.axp	g729char/exp2/coded/a/ae2f5505.8k.out	8000	3.72
g729char/exp2/pre_proc/a/a_f02l7d.8k.axp	g729char/exp2/coded/a/ae2f7d05.8k.out	8000	3.795
g729char/exp2/pre_proc/a/a_m01l06.8k.axp	g729char/exp2/coded/a/ae2m0606.8k.out	8000	3.928
g729char/exp2/pre_proc/a/a_m02l2e.8k.axp	g729char/exp2/coded/a/ae2m2e06.8k.out	8000	3.954
g729char/exp2/pre_proc/a/a_f01l56.8k.axp	g729char/exp2/coded/a/ae2f5606.8k.out	8000	3.688
g729char/exp2/pre_proc/a/a_f02l7e.8k.axp	g729char/exp2/coded/a/ae2f7e06.8k.out	8000	3.756
g729char/exp2/pre_proc/a/a_m01l07.8k.axp	g729char/exp2/coded/a/ae2m0707.8k.out	8000	3.326
g729char/exp2/pre_proc/a/a_m02l2f.8k.axp	g729char/exp2/coded/a/ae2m2f07.8k.out	8000	3.302
g729char/exp2/pre_proc/a/a_f01l57.8k.axp	g729char/exp2/coded/a/ae2f5707.8k.out	8000	3.147
g729char/exp2/pre_proc/a/a_f02l7f.8k.axp	g729char/exp2/coded/a/ae2f7f07.8k.out	8000	3.084
g729char/exp2/pre_proc/a/a_m01l01.8k.axp	g729char/exp2/coded/a/ae2m0808.8k.out	8000	3.569
g729char/exp2/pre_proc/a/a_m02l29.8k.axp	g729char/exp2/coded/a/ae2m3008.8k.out	8000	3.523
g729char/exp2/pre_proc/a/a_f01l51.8k.axp	g729char/exp2/coded/a/ae2f5808.8k.out	8000	3.201
g729char/exp2/pre_proc/a/a_f02l79.8k.axp	g729char/exp2/coded/a/ae2f8008.8k.out	8000	3.329
g729char/exp2/pre_proc/a/a_m01l02.8k.axp	g729char/exp2/coded/a/ae2m0909.8k.out	8000	3.466
g729char/exp2/pre_proc/a/a_m02l2a.8k.axp	g729char/exp2/coded/a/ae2m3109.8k.out	8000	3.562
g729char/exp2/pre_proc/a/a_f01l52.8k.axp	g729char/exp2/coded/a/ae2f5909.8k.out	8000	3.213
g729char/exp2/pre_proc/a/a_f02l7a.8k.axp	g729char/exp2/coded/a/ae2f8109.8k.out	8000	3.291
g729char/exp2/pre_proc/a/a_m01l03.8k.axp	g729char/exp2/coded/a/ae2m0a10.8k.out	8000	3.436
g729char/exp2/pre_proc/a/a_m02l2b.8k.axp	g729char/exp2/coded/a/ae2m3210.8k.out	8000	3.457
g729char/exp2/pre_proc/a/a_f01l53.8k.axp	g729char/exp2/coded/a/ae2f5a10.8k.out	8000	3.212
g729char/exp2/pre_proc/a/a_f02l7b.8k.axp	g729char/exp2/coded/a/ae2f8210.8k.out	8000	3.312
g729char/exp2/pre_proc/a/a_m01l04.8k.axp	g729char/exp2/coded/a/ae2m0b11.8k.out	8000	3.04
g729char/exp2/pre_proc/a/a_m02l2c.8k.axp	g729char/exp2/coded/a/ae2m3311.8k.out	8000	3.288
g729char/exp2/pre_proc/a/a_f01l54.8k.axp	g729char/exp2/coded/a/ae2f5b11.8k.out	8000	3.057
g729char/exp2/pre_proc/a/a_f02l7c.8k.axp	g729char/exp2/coded/a/ae2f8311.8k.out	8000	3.054
g729char/exp2/pre_proc/a/a_m01l05.8k.axp	g729char/exp2/coded/a/ae2m0c12.8k.out	8000	3.325
g729char/exp2/pre_proc/a/a_m02l2d.8k.axp	g729char/exp2/coded/a/ae2m3412.8k.out	8000	3.437
g729char/exp2/pre_proc/a/a_f01l55.8k.axp	g729char/exp2/coded/a/ae2f5c12.8k.out	8000	2.997
g729char/exp2/pre_proc/a/a_f02l7d.8k.axp	g729char/exp2/coded/a/ae2f8412.8k.out	8000	3.281
g729char/exp2/pre_proc/a/a_m01l06.8k.axp	g729char/exp2/coded/a/ae2m0d13.8k.out	8000	3.526
g729char/exp2/pre_proc/a/a_m02l2e.8k.axp	g729char/exp2/coded/a/ae2m3513.8k.out	8000	3.503
g729char/exp2/pre_proc/a/a_f01l56.8k.axp	g729char/exp2/coded/a/ae2f5d13.8k.out	8000	3.318
g729char/exp2/pre_proc/a/a_f02l7e.8k.axp	g729char/exp2/coded/a/ae2f8513.8k.out	8000	3.381
g729char/exp2/pre_proc/a/a_m01l07.8k.axp	g729char/exp2/coded/a/ae2m0e14.8k.out	8000	3.013
g729char/exp2/pre_proc/a/a_m02l2f.8k.axp	g729char/exp2/coded/a/ae2m3614.8k.out	8000	3.024
g729char/exp2/pre_proc/a/a_f01l57.8k.axp	g729char/exp2/coded/a/ae2f5e14.8k.out	8000	2.894
g729char/exp2/pre_proc/a/a_f02l7f.8k.axp	g729char/exp2/coded/a/ae2f8614.8k.out	8000	2.846
g729char/exp2/pre_proc/a/a_m01l01.8k.axp	g729char/exp2/coded/a/ae2m0f15.8k.out	8000	4.223
g729char/exp2/pre_proc/a/a_m02l29.8k.axp	g729char/exp2/coded/a/ae2m3715.8k.out	8000	4.053
g729char/exp2/pre_proc/a/a_f01l51.8k.axp	g729char/exp2/coded/a/ae2f5f15.8k.out	8000	3.792
g729char/exp2/pre_proc/a/a_f02l79.8k.axp	g729char/exp2/coded/a/ae2f8715.8k.out	8000	3.803
g729char/exp2/pre_proc/a/a_m01l02.8k.axp	g729char/exp2/coded/a/ae2m1016.8k.out	8000	4.367
g729char/exp2/pre_proc/a/a_m02l2a.8k.axp	g729char/exp2/coded/a/ae2m3816.8k.out	8000	4.34
g729char/exp2/pre_proc/a/a_f01l52.8k.axp	g729char/exp2/coded/a/ae2f6016.8k.out	8000	4.197
g729char/exp2/pre_proc/a/a_f02l7a.8k.axp	g729char/exp2/coded/a/ae2f8816.8k.out	8000	4.286
g729char/exp2/pre_proc/a/a_m01l03.8k.axp	g729char/exp2/coded/a/ae2m1117.8k.out	8000	4.339
g729char/exp2/pre_proc/a/a_m02l2b.8k.axp	g729char/exp2/coded/a/ae2m3917.8k.out	8000	4.324
g729char/exp2/pre_proc/a/a_f01l53.8k.axp	g729char/exp2/coded/a/ae2f6117.8k.out	8000	4.197
g729char/exp2/pre_proc/a/a_f02l7b.8k.axp	g729char/exp2/coded/a/ae2f8917.8k.out	8000	4.268
g729char/exp2/pre_proc/a/a_m01l04.8k.axp	g729char/exp2/coded/a/ae2m1218.8k.out	8000	4.373
g729char/exp2/pre_proc/a/a_m02l2c.8k.axp	g729char/exp2/coded/a/ae2m3a18.8k.out	8000	4.332
g729char/exp2/pre_proc/a/a_f01l54.8k.axp	g729char/exp2/coded/a/ae2f6218.8k.out	8000	4.344
g729char/exp2/pre_proc/a/a_f02l7c.8k.axp	g729char/exp2/coded/a/ae2f8a18.8k.out	8000	4.379
g729char/exp2/pre_proc/a/a_m01l05.8k.axp	g729char/exp2/coded/a/ae2m1319.8k.out	8000	4.312
g729char/exp2/pre_proc/a/a_m02l2d.8k.axp	g729char/exp2/coded/a/ae2m3b19.8k.out	8000	4.349
g729char/exp2/pre_proc/a/a_f01l55.8k.axp	g729char/exp2/coded/a/ae2f6319.8k.out	8000	4.346
g729char/exp2/pre_proc/a/a_f02l7d.8k.axp	g729char/exp2/coded/a/ae2f8b19.8k.out	8000	4.32
g729char/exp2/pre_proc/a/a_m01l06.8k.axp	g729char/exp2/coded/a/ae2m1420.8k.out	8000	4.377
g729char/exp2/pre_proc/a/a_m02l2e.8k.axp	g729char/exp2/coded/a/ae2m3c20.8k.out	8000	4.388
g729char/exp2/pre_proc/a/a_f01l56.8k.axp	g729char/exp2/coded/a/ae2f6420.8k.out	8000	4.328
g729char/exp2/pre_proc/a/a_f02l7e.8k.axp	g729char/exp2/coded/a/ae2f8c20.8k.out	8000	4.192
g729char/exp2/pre_proc/a/a_m01l07.8k.axp	g729char/exp2/coded/a/ae2m1521.8k.out	8000	3.967
g729char/exp2/pre_proc/a/a_m02l2f.8k.axp	g729char/exp2/coded/a/ae2m3d21.8k.out	8000	4.06
g729char/exp2/pre_proc/a/a_f01l57.8k.axp	g729char/exp2/coded/a/ae2f6521.8k.out	8000	3.805
g729char/exp2/pre_proc/a/a_f02l7f.8k.axp	g729char/exp2/coded/a/ae2f8d21.8k.out	8000	3.819
g729char/exp2/pre_proc/a/a_m01l01.8k.axp	g729char/exp2/coded/a/ae2m1622.8k.out	8000	3.986
g729char/exp2/pre_proc/a/a_m02l29.8k.axp	g729char/exp2/coded/a/ae2m3e22.8k.out	8000	3.887
g729char/exp2/pre_proc/a/a_f01l51.8k.axp	g729char/exp2/coded/a/ae2f6622.8k.out	8000	3.49
g729char/exp2/pre_proc/a/a_f02l79.8k.axp	g729char/exp2/coded/a/ae2f8e22.8k.out	8000	3.572
g729char/exp2/pre_proc/a/a_m01l02.8k.axp	g729char/exp2/coded/a/ae2m1723.8k.out	8000	4.314
g729char/exp2/pre_proc/a/a_m02l2a.8k.axp	g729char/exp2/coded/a/ae2m3f23.8k.out	8000	4.218
g729char/exp2/pre_proc/a/a_f01l52.8k.axp	g729char/exp2/coded/a/ae2f6723.8k.out	8000	4.051
g729char/exp2/pre_proc/a/a_f02l7a.8k.axp	g729char/exp2/coded/a/ae2f8f23.8k.out	8000	4.136
g729char/exp2/pre_proc/a/a_m01l03.8k.axp	g729char/exp2/coded/a/ae2m1824.8k.out	8000	4.195
g729char/exp2/pre_proc/a/a_m02l2b.8k.axp	g729char/exp2/coded/a/ae2m4024.8k.out	8000	4.134
g729char/exp2/pre_proc/a/a_f01l53.8k.axp	g729char/exp2/coded/a/ae2f6824.8k.out	8000	4.004
g729char/exp2/pre_proc/a/a_f02l7b.8k.axp	g729char/exp2/coded/a/ae2f9024.8k.out	8000	4.1
g729char/exp2/pre_proc/a/a_m01l04.8k.axp	g729char/exp2/coded/a/ae2m1925.8k.out	8000	4.304
g729char/exp2/pre_proc/a/a_m02l2c.8k.axp	g729char/exp2/coded/a/ae2m4125.8k.out	8000	4.264
g729char/exp2/pre_proc/a/a_f01l54.8k.axp	g729char/exp2/coded/a/ae2f6925.8k.out	8000	4.252
g729char/exp2/pre_proc/a/a_f02l7c.8k.axp	g729char/exp2/coded/a/ae2f9125.8k.out	8000	4.287
g729char/exp2/pre_proc/a/a_m01l05.8k.axp	g729char/exp2/coded/a/ae2m1a26.8k.out	8000	4.19
g729char/exp2/pre_proc/a/a_m02l2d.8k.axp	g729char/exp2/coded/a/ae2m4226.8k.out	8000	4.258
g729char/exp2/pre_proc/a/a_f01l55.8k.axp	g729char/exp2/coded/a/ae2f6a26.8k.out	8000	4.222
g729char/exp2/pre_proc/a/a_f02l7d.8k.axp	g729char/exp2/coded/a/ae2f9226.8k.out	8000	4.18
g729char/exp2/pre_proc/a/a_m01l06.8k.axp	g729char/exp2/coded/a/ae2m1b27.8k.out	8000	4.199
g729char/exp2/pre_proc/a/a_m02l2e.8k.axp	g729char/exp2/coded/a/ae2m4327.8k.out	8000	4.287
g729char/exp2/pre_proc/a/a_f01l56.8k.axp	g729char/exp2/coded/a/ae2f6b27.8k.out	8000	4.159
g729char/exp2/pre_proc/a/a_f02l7e.8k.axp	g729char/exp2/coded/a/ae2f9327.8k.out	8000	4.02
g729char/exp2/pre_proc/a/a_m01l07.8k.axp	g729char/exp2/coded/a/ae2m1c28.8k.out	8000	3.671
g729char/exp2/pre_proc/a/a_m02l2f.8k.axp	g729char/exp2/coded/a/ae2m4428.8k.out	8000	3.76
g729char/exp2/pre_proc/a/a_f01l57.8k.axp	g729char/exp2/coded/a/ae2f6c28.8k.out	8000	3.459
g729char/exp2/pre_proc/a/a_f02l7f.8k.axp	g729char/exp2/coded/a/ae2f9428.8k.out	8000	3.432
g729char/exp2/original/a/a_m01s01.8k.wav	g729char/exp2/coded/a/ae2m1d29.8k.out	8000	2.677
g729char/exp2/original/a/a_f01s01.8k.wav	g729char/exp2/coded/a/ae2f6d29.8k.out	8000	2.022
g729char/exp2/original/a/a_m01s02.8k.wav	g729char/exp2/coded/a/ae2m1e30.8k.out	8000	3.144
g729char/exp2/original/a/a_f01s02.8k.wav	g729char/exp2/coded/a/ae2f6e30.8k.out	8000	2.608
g729char/exp2/original/a/a_m01s03.8k.wav	g729char/exp2/coded/a/ae2m1f31.8k.out	8000	3.787
g729char/exp2/original/a/a_f01s03.8k.wav	g729char/exp2/coded/a/ae2f6f31.8k.out	8000	3.062
g729char/exp2/original/a/a_m01s04.8k.wav	g729char/exp2/coded/a/ae2m2032.8k.out	8000	3.91
g729char/exp2/original/a/a_f01s04.8k.wav	g729char/exp2/coded/a/ae2f7032.8k.out	8000	3.625
g729char/exp2/original/a/a_m01s05.8k.wav	g729char/exp2/coded/a/ae2m2133.8k.out	8000	4.196
g729char/exp2/original/a/a_f01s05.8k.wav	g729char/exp2/coded/a/ae2f7133.8k.out	8000	3.822
g729char/exp2/pre_proc/a/a_m01l01.8k.axp	g729char/exp2/coded/a/ae2m2234.8k.out	8000	4.436
g729char/exp2/pre_proc/a/a_f01l51.8k.axp	g729char/exp2/coded/a/ae2f7234.8k.out	8000	4.376
g729char/exp2/pre_proc/a/a_m01l02.8k.axp	g729char/exp2/coded/a/ae2m2335.8k.out	8000	4.495
g729char/exp2/pre_proc/a/a_f01l52.8k.axp	g729char/exp2/coded/a/ae2f7335.8k.out	8000	4.496
g729char/exp2/pre_proc/a/a_m01l03.8k.axp	g729char/exp2/coded/a/ae2m2436.8k.out	8000	4.498
g729char/exp2/pre_proc/a/a_f01l53.8k.axp	g729char/exp2/coded/a/ae2f7436.8k.out	8000	4.498
g729char/exp2/pre_proc/a/a_m01l04.8k.axp	g729char/exp2/coded/a/ae2m2537.8k.out	8000	4.499
g729char/exp2/pre_proc/a/a_f01l54.8k.axp	g729char/exp2/coded/a/ae2f7537.8k.out	8000	4.499
g729char/exp2/pre_proc/a/a_m01l05.8k.axp	g729char/exp2/coded/a/ae2m2638.8k.out	8000	4.499
g729char/exp2/pre_proc/a/a_f01l55.8k.axp	g729char/exp2/coded/a/ae2f7638.8k.out	8000	4.499
g729char/exp2/pre_proc/a/a_m01l06.8k.axp	g729char/exp2/coded/a/ae2m2739.8k.out	8000	4.495
g729char/exp2/pre_proc/a/a_f01l56.8k.axp	g729char/exp2/coded/a/ae2f7739.8k.out	8000	4.497
g729char/exp2/pre_proc/a/a_m01l07.8k.axp	g729char/exp2/coded/a/ae2m2840.8k.out	8000	4.462
g729char/exp2/pre_proc/a/a_f01l57.8k.axp	g729char/exp2/coded/a/ae2f7840.8k.out	8000	4.452
g729char/exp2/pre_proc/d/d_m01l01.8k.axp	g729char/exp2/coded/d/de2m0101.8k.out	8000	3.842
g729char/exp2/pre_proc/d/d_m02l29.8k.axp	g729char/exp2/coded/d/de2m2901.8k.out	8000	3.789
g729char/exp2/pre_proc/d/d_f01l51.8k.axp	g729char/exp2/coded/d/de2f5101.8k.out	8000	3.527
g729char/exp2/pre_proc/d/d_f02l79.8k.axp	g729char/exp2/coded/d/de2f7901.8k.out	8000	3.427
g729char/exp2/pre_proc/d/d_m01l02.8k.axp	g729char/exp2/coded/d/de2m0202.8k.out	8000	3.917
g729char/exp2/pre_proc/d/d_m02l2a.8k.axp	g729char/exp2/coded/d/de2m2a02.8k.out	8000	3.858
g729char/exp2/pre_proc/d/d_f01l52.8k.axp	g729char/exp2/coded/d/de2f5202.8k.out	8000	3.758
g729char/exp2/pre_proc/d/d_f02l7a.8k.axp	g729char/exp2/coded/d/de2f7a02.8k.out	8000	3.708
g729char/exp2/pre_proc/d/d_m01l03.8k.axp	g729char/exp2/coded/d/de2m0303.8k.out	8000	3.946
g729char/exp2/pre_proc/d/d_m02l2b.8k.axp	g729char/exp2/coded/d/de2m2b03.8k.out	8000	3.969
g729char/exp2/pre_proc/d/d_f01l53.8k.axp	g729char/exp2/coded/d/de2f5303.8k.out	8000	3.718
g729char/exp2/pre_proc/d/d_f02l7b.8k.axp	g729char/exp2/coded/d/de2f7b03.8k.out	8000	3.78
g729char/exp2/pre_proc/d/d_m01l04.8k.axp	g729char/exp2/coded/d/de2m0404.8k.out	8000	3.776
g729char/exp2/pre_proc/d/d_m02l2c.8k.axp	g729char/exp2/coded/d/de2m2c04.8k.out	8000	3.761
g729char/exp2/pre_proc/d/d_f01l54.8k.axp	g729char/exp2/coded/d/de2f5404.8k.out	8000	3.639
g729char/exp2/pre_proc/d/d_f02l7c.8k.axp	g729char/exp2/coded/d/de2f7c04.8k.out	8000	3.677
g729char/exp2/pre_proc/d/d_m01l05.8k.axp	g729char/exp2/coded/d/de2m0505.8k.out	8000	3.917
g729char/exp2/pre_proc/d/d_m02l2d.8k.axp	g729char/exp2/coded/d/de2m2d05.8k.out	8000	3.841
g729char/exp2/pre_proc/d/d_f01l55.8k.axp	g729char/exp2/coded/d/de2f5505.8k.out	8000	3.776
g729char/exp2/pre_proc/d/d_f02l7d.8k.axp	g729char/exp2/coded/d/de2f7d05.8k.out	8000	3.721
g729char/exp2/pre_proc/d/d_m01l06.8k.axp	g729char/exp2/coded/d/de2m0606.8k.out	8000	3.879
g729char/exp2/pre_proc/d/d_m02l2e.8k.axp	g729char/exp2/coded/d/de2m2e06.8k.out	8000	3.913
g729char/exp2/pre_proc/d/d_f01l56.8k.axp	g729char/exp2/coded/d/de2f5606.8k.out	8000	3.73
g729char/exp2/pre_proc/d/d_f02l7e.8k.axp	g729char/exp2/coded/d/de2f7e06.8k.out	8000	3.69
g729char/exp2/pre_proc/d/d_m01l07.8k.axp	g729char/exp2/coded/d/de2m0707.8k.out	8000	3.437
g729char/exp2/pre_proc/d/d_m02l2f.8k.axp	g729char/exp2/coded/d/de2m2f07.8k.out	8000	3.462
g729char/exp2/pre_proc/d/d_f01l57.8k.axp	g729char/exp2/coded/d/de2f5707.8k.out	8000	3.394
g729char/exp2/pre_proc/d/d_f02l7f.8k.axp	g729char/exp2/coded/d/de2f7f07.8k.out	8000	3.38
g729char/exp2/pre_proc/d/d_m01l01.8k.axp	g729char/exp2/coded/d/de2m0808.8k.out	8000	3.338
g729char/exp2/pre_proc/d/d_m02l29.8k.axp	g729char/exp2/coded/d/de2m3008.8k.out	8000	3.326
g729char/exp2/pre_proc/d/d_f01l51.8k.axp	g729char/exp2/coded/d/de2f5808.8k.out	8000	3.125
g729char/exp2/pre_proc/d/d_f02l79.8k.axp	g729char/exp2/coded/d/de2f8008.8k.out	8000	3.07
g729char/exp2/pre_proc/d/d_m01l02.8k.axp	g729char/exp2/coded/d/de2m0909.8k.out	8000	3.54
g729char/exp2/pre_proc/d/d_m02l2a.8k.axp	g729char/exp2/coded/d/de2m3109.8k.out	8000	3.48
g729char/exp2/pre_proc/d/d_f01l52.8k.axp	g729char/exp2/coded/d/de2f5909.8k.out	8000	3.286
g729char/exp2/pre_proc/d/d_f02l7a.8k.axp	g729char/exp2/coded/d/de2f8109.8k.out	8000	3.36
g729char/exp2/pre_proc/d/d_m01l03.8k.axp	g729char/exp2/coded/d/de2m0a10.8k.out	8000	3.516
g729char/exp2/pre_proc/d/d_m02l2b.8k.axp	g729char/exp2/coded/d/de2m3210.8k.out	8000	3.569
g729char/exp2/pre_proc/d/d_f01l53.8k.axp	g729char/exp2/coded/d/de2f5a10.8k.out	8000	3.338
g729char/exp2/pre_proc/d/d_f02l7b.8k.axp	g729char/exp2/coded/d/de2f8210.8k.out	8000	3.312
g729char/exp2/pre_proc/d/d_m01l04.8k.axp	g729char/exp2/coded/d/de2m0b11.8k.out	8000	3.242
g729char/exp2/pre_proc/d/d_m02l2c.8k.axp	g729char/exp2/coded/d/de2m3311.8k.out	8000	3.235
g729char/exp2/pre_proc/d/d_f01l54.8k.axp	g729char/exp2/coded/d/de2f5b11.8k.out	8000	3.068
g729char/exp2/pre_proc/d/d_f02l7c.8k.axp	g729char/exp2/coded/d/de2f8311.8k.out	8000	3.082
g729char/exp2/pre_proc/d/d_m01l05.8k.axp	g729char/exp2/coded/d/de2m0c12.8k.out	8000	3.488
g729char/exp2/pre_proc/d/d_m02l2d.8k.axp	g729char/exp2/coded/d/de2m3412.8k.out	8000	3.405
g729char/exp2/pre_proc/d/d_f01l55.8k.axp	g729char/exp2/coded/d/de2f5c12.8k.out	8000	3.356
g729char/exp2/pre_proc/d/d_f02l7d.8k.axp	g729char/exp2/coded/d/de2f8412.8k.out	8000	3.216
g729char/exp2/pre_proc/d/d_m01l06.8k.axp	g729char/exp2/coded/d/de2m0d13.8k.out	8000	3.439
g729char/exp2/pre_proc/d/d_m02l2e.8k.axp	g729char/exp2/coded/d/de2m3513.8k.out	8000	3.5
g729char/exp2/pre_proc/d/d_f01l56.8k.axp	g729char/exp2/coded/d/de2f5d13.8k.out	8000	3.339
g729char/exp2/pre_proc/d/d_f02l7e.8k.axp	g729char/exp2/coded/d/de2f8513.8k.out	8000	3.324
g729char/exp2/pre_proc/d/d_m01l07.8k.axp	g729char/exp2/coded/d/de2m0e14.8k.out	8000	3.128
g729char/exp2/pre_proc/d/d_m02l2f.8k.axp	g729char/exp2/coded/d/de2m3614.8k.out	8000	3.175
