Reference	Degraded	Fsample	PESQ_score
g729char/exp1/original/d/d_f02s25.wav	g729char/exp1/coded/d/de1f9d25.out	16000	2.577
g729char/exp1/original/d/d_m01s25.wav	g729char/exp1/coded/d/de1m1925.out	16000	3.339
g729char/exp1/original/d/d_m02s25.wav	g729char/exp1/coded/d/de1m4525.out	16000	3.227
g729char/exp1/original/d/d_f01s26.wav	g729char/exp1/coded/d/de1f7226.out	16000	2.982
g729char/exp1/original/d/d_f02s26.wav	g729char/exp1/coded/d/de1f9e26.out	16000	2.924
g729char/exp1/original/d/d_m01s26.wav	g729char/exp1/coded/d/de1m1a26.out	16000	3.236
g729char/exp1/original/d/d_m02s26.wav	g729char/exp1/coded/d/de1m4626.out	16000	3.136
g729char/exp1/original/d/d_f01s27.wav	g729char/exp1/coded/d/de1f7327.out	16000	2.718
g729char/exp1/original/d/d_f02s27.wav	g729char/exp1/coded/d/de1f9f27.out	16000	2.733
g729char/exp1/original/d/d_m01s27.wav	g729char/exp1/coded/d/de1m1b27.out	16000	3.114
g729char/exp1/original/d/d_m02s27.wav	g729char/exp1/coded/d/de1m4727.out	16000	2.979
g729char/exp1/original/d/d_f01s28.wav	g729char/exp1/coded/d/de1f7428.out	16000	2.864
g729char/exp1/original/d/d_f02s28.wav	g729char/exp1/coded/d/de1fa028.out	16000	2.548
g729char/exp1/original/d/d_m01s28.wav	g729char/exp1/coded/d/de1m1c28.out	16000	2.62
g729char/exp1/original/d/d_m02s28.wav	g729char/exp1/coded/d/de1m4828.out	16000	2.62
g729char/exp1/original/d/d_f01s29.wav	g729char/exp1/coded/d/de1f7529.out	16000	3.308
g729char/exp1/original/d/d_f02s29.wav	g729char/exp1/coded/d/de1fa129.out	16000	3.11
g729char/exp1/original/d/d_m01s29.wav	g729char/exp1/coded/d/de1m1d29.out	16000	3.453
g729char/exp1/original/d/d_m02s29.wav	g729char/exp1/coded/d/de1m4929.out	16000	3.484
g729char/exp1/original/d/d_f01s30.wav	g729char/exp1/coded/d/de1f7630.out	16000	3.054
g729char/exp1/original/d/d_f02s30.wav	g729char/exp1/coded/d/de1fa230.out	16000	2.955
g729char/exp1/original/d/d_m01s30.wav	g729char/exp1/coded/d/de1m1e30.out	16000	3.327
g729char/exp1/original/d/d_m02s30.wav	g729char/exp1/coded/d/de1m4a30.out	16000	3.302
g729char/exp1/original/d/d_f01s31.wav	g729char/exp1/coded/d/de1f7731.out	16000	2.945
g729char/exp1/original/d/d_f02s31.wav	g729char/exp1/coded/d/de1fa331.out	16000	2.721
g729char/exp1/original/d/d_m01s31.wav	g729char/exp1/coded/d/de1m1f31.out	16000	3.271
g729char/exp1/original/d/d_m02s31.wav	g729char/exp1/coded/d/de1m4b31.out	16000	3.294
g729char/exp1/original/d/d_f01s32.wav	g729char/exp1/coded/d/de1f7832.out	16000	2.598
g729char/exp1/original/d/d_f02s32.wav	g729char/exp1/coded/d/de1fa432.out	16000	2.587
g729char/exp1/original/d/d_m01s32.wav	g729char/exp1/coded/d/de1m2032.out	16000	2.995
g729char/exp1/original/d/d_m02s32.wav	g729char/exp1/coded/d/de1m4c32.out	16000	2.905
g729char/exp1/original/d/d_f01s33.wav	g729char/exp1/coded/d/de1f7933.out	16000	2.807
g729char/exp1/original/d/d_f02s33.wav	g729char/exp1/coded/d/de1fa533.out	16000	2.515
g729char/exp1/original/d/d_m01s33.wav	g729char/exp1/coded/d/de1m2133.out	16000	3.064
g729char/exp1/original/d/d_m02s33.wav	g729char/exp1/coded/d/de1m4d33.out	16000	2.964
g729char/exp1/original/d/d_f01s34.wav	g729char/exp1/coded/d/de1f7a34.out	16000	2.739
g729char/exp1/original/d/d_f02s34.wav	g729char/exp1/coded/d/de1fa634.out	16000	2.679
g729char/exp1/original/d/d_m01s34.wav	g729char/exp1/coded/d/de1m2234.out	16000	3.152
g729char/exp1/original/d/d_m02s34.wav	g729char/exp1/coded/d/de1m4e34.out	16000	3.122
g729char/exp1/original/d/d_f01s35.wav	g729char/exp1/coded/d/de1f7b35.out	16000	2.771
g729char/exp1/original/d/d_f02s35.wav	g729char/exp1/coded/d/de1fa735.out	16000	2.408
g729char/exp1/original/d/d_m01s35.wav	g729char/exp1/coded/d/de1m2335.out	16000	2.456
g729char/exp1/original/d/d_m02s35.wav	g729char/exp1/coded/d/de1m4f35.out	16000	2.603
g729char/exp1/original/d/d_f01s36.wav	g729char/exp1/coded/d/de1f7c36.out	16000	2.748
g729char/exp1/original/d/d_f02s36.wav	g729char/exp1/coded/d/de1fa836.out	16000	2.655
g729char/exp1/original/d/d_m01s36.wav	g729char/exp1/coded/d/de1m2436.out	16000	2.69
g729char/exp1/original/d/d_m02s36.wav	g729char/exp1/coded/d/de1m5036.out	16000	2.611
g729char/exp1/original/d/d_f01s37.wav	g729char/exp1/coded/d/de1f7d37.out	16000	1.558
g729char/exp1/original/d/d_f02s37.wav	g729char/exp1/coded/d/de1fa937.out	16000	1.859
g729char/exp1/original/d/d_m01s37.wav	g729char/exp1/coded/d/de1m2537.out	16000	2.189
g729char/exp1/original/d/d_m02s37.wav	g729char/exp1/coded/d/de1m5137.out	16000	2.352
g729char/exp1/original/d/d_f01s38.wav	g729char/exp1/coded/d/de1f7e38.out	16000	2.262
g729char/exp1/original/d/d_f02s38.wav	g729char/exp1/coded/d/de1faa38.out	16000	2.277
g729char/exp1/original/d/d_m01s38.wav	g729char/exp1/coded/d/de1m2638.out	16000	3.066
g729char/exp1/original/d/d_m02s38.wav	g729char/exp1/coded/d/de1m5238.out	16000	2.641
g729char/exp1/original/d/d_f01s39.wav	g729char/exp1/coded/d/de1f7f39.out	16000	2.733
g729char/exp1/original/d/d_f02s39.wav	g729char/exp1/coded/d/de1fab39.out	16000	2.759
g729char/exp1/original/d/d_m01s39.wav	g729char/exp1/coded/d/de1m2739.out	16000	3.522
g729char/exp1/original/d/d_m02s39.wav	g729char/exp1/coded/d/de1m5339.out	16000	3.464
g729char/exp1/original/d/d_f01s40.wav	g729char/exp1/coded/d/de1f8040.out	16000	3.236
g729char/exp1/original/d/d_f02s40.wav	g729char/exp1/coded/d/de1fac40.out	16000	3.312
g729char/exp1/original/d/d_m01s40.wav	g729char/exp1/coded/d/de1m2840.out	16000	3.956
g729char/exp1/original/d/d_m02s40.wav	g729char/exp1/coded/d/de1m5440.out	16000	3.749
g729char/exp1/original/d/d_f01s41.wav	g729char/exp1/coded/d/de1f8141.out	16000	3.666
g729char/exp1/original/d/d_f02s41.wav	g729char/exp1/coded/d/de1fad41.out	16000	3.664
g729char/exp1/original/d/d_m01s41.wav	g729char/exp1/coded/d/de1m2941.out	16000	4.221
g729char/exp1/original/d/d_m02s41.wav	g729char/exp1/coded/d/de1m5541.out	16000	4.167
g729char/exp1/original/d/d_f01s42.wav	g729char/exp1/coded/d/de1f8242.out	16000	3.934
g729char/exp1/original/d/d_f02s42.wav	g729char/exp1/coded/d/de1fae42.out	16000	4.187
g729char/exp1/original/d/d_m01s42.wav	g729char/exp1/coded/d/de1m2a42.out	16000	4.341
g729char/exp1/original/d/d_m02s42.wav	g729char/exp1/coded/d/de1m5642.out	16000	4.274
g729char/exp1/original/d/d_f01s43.wav	g729char/exp1/coded/d/de1f8343.out	16000	4.253
g729char/exp1/original/d/d_f02s43.wav	g729char/exp1/coded/d/de1faf43.out	16000	4.295
g729char/exp1/original/d/d_m01s43.wav	g729char/exp1/coded/d/de1m2b43.out	16000	4.385
g729char/exp1/original/d/d_m02s43.wav	g729char/exp1/coded/d/de1m5743.out	16000	4.374
g729char/exp1/original/d/d_f01s44.wav	g729char/exp1/coded/d/de1f8444.out	16000	4.417
g729char/exp1/original/d/d_f02s44.wav	g729char/exp1/coded/d/de1fb044.out	16000	4.436
g729char/exp1/original/d/d_m01s44.wav	g729char/exp1/coded/d/de1m2c44.out	16000	4.292
g729char/exp1/original/d/d_m02s44.wav	g729char/exp1/coded/d/de1m5844.out	16000	4.361
g729char/exp1/original/o/o_f01s01.wav	g729char/exp1/coded/o/oe1f5901.out	16000	3.503
g729char/exp1/original/o/o_f02s01.wav	g729char/exp1/coded/o/oe1f8501.out	16000	3.23
g729char/exp1/original/o/o_m01s01.wav	g729char/exp1/coded/o/oe1m0101.out	16000	3.643
g729char/exp1/original/o/o_m02s01.wav	g729char/exp1/coded/o/oe1m2d01.out	16000	3.226
g729char/exp1/original/o/o_f01s02.wav	g729char/exp1/coded/o/oe1f5a02.out	16000	3.084
g729char/exp1/original/o/o_f02s02.wav	g729char/exp1/coded/o/oe1f8602.out	16000	2.901
g729char/exp1/original/o/o_m01s02.wav	g729char/exp1/coded/o/oe1m0202.out	16000	3.049
g729char/exp1/original/o/o_m02s02.wav	g729char/exp1/coded/o/oe1m2e02.out	16000	3.233
g729char/exp1/original/o/o_f01s03.wav	g729char/exp1/coded/o/oe1f5b03.out	16000	2.848
g729char/exp1/original/o/o_f02s03.wav	g729char/exp1/coded/o/oe1f8703.out	16000	2.555
g729char/exp1/original/o/o_m01s03.wav	g729char/exp1/coded/o/oe1m0303.out	16000	2.487
g729char/exp1/original/o/o_m02s03.wav	g729char/exp1/coded/o/oe1m2f03.out	16000	2.969
g729char/exp1/original/o/o_f01s04.wav	g729char/exp1/coded/o/oe1f5c04.out	16000	3.766
g729char/exp1/original/o/o_f02s04.wav	g729char/exp1/coded/o/oe1f8804.out	16000	3.634
g729char/exp1/original/o/o_m01s04.wav	g729char/exp1/coded/o/oe1m0404.out	16000	3.936
g729char/exp1/original/o/o_m02s04.wav	g729char/exp1/coded/o/oe1m3004.out	16000	3.89
g729char/exp1/original/o/o_f01s05.wav	g729char/exp1/coded/o/oe1f5d05.out	16000	3.071
g729char/exp1/original/o/o_f02s05.wav	g729char/exp1/coded/o/oe1f8905.out	16000	3.376
g729char/exp1/original/o/o_m01s05.wav	g729char/exp1/coded/o/oe1m0505.out	16000	3.466
g729char/exp1/original/o/o_m02s05.wav	g729char/exp1/coded/o/oe1m3105.out	16000	3.262
g729char/exp1/original/o/o_f01s06.wav	g729char/exp1/coded/o/oe1f5e06.out	16000	3.487
g729char/exp1/original/o/o_f02s06.wav	g729char/exp1/coded/o/oe1f8a06.out	16000	3.547
g729char/exp1/original/o/o_m01s06.wav	g729char/exp1/coded/o/oe1m0606.out	16000	3.551
g729char/exp1/original/o/o_m02s06.wav	g729char/exp1/coded/o/oe1m3206.out	16000	3.575
g729char/exp1/original/o/o_f01s07.wav	g729char/exp1/coded/o/oe1f5f07.out	16000	4.363
g729char/exp1/original/o/o_f02s07.wav	g729char/exp1/coded/o/oe1f8b07.out	16000	4.263
g729char/exp1/original/o/o_m01s07.wav	g729char/exp1/coded/o/oe1m0707.out	16000	4.274
g729char/exp1/original/o/o_m02s07.wav	g729char/exp1/coded/o/oe1m3307.out	16000	4.203
g729char/exp1/original/o/o_f01s08.wav	g729char/exp1/coded/o/oe1f6008.out	16000	3.273
g729char/exp1/original/o/o_f02s08.wav	g729char/exp1/coded/o/oe1f8c08.out	16000	3.33
g729char/exp1/original/o/o_m01s08.wav	g729char/exp1/coded/o/oe1m0808.out	16000	3.562
g729char/exp1/original/o/o_m02s08.wav	g729char/exp1/coded/o/oe1m3408.out	16000	3.521
g729char/exp1/original/o/o_f01s09.wav	g729char/exp1/coded/o/oe1f6109.out	16000	3.295
g729char/exp1/original/o/o_f02s09.wav	g729char/exp1/coded/o/oe1f8d09.out	16000	3.37
g729char/exp1/original/o/o_m01s09.wav	g729char/exp1/coded/o/oe1m0909.out	16000	3.442
g729char/exp1/original/o/o_m02s09.wav	g729char/exp1/coded/o/oe1m3509.out	16000	3.574
g729char/exp1/original/o/o_f01s10.wav	g729char/exp1/coded/o/oe1f6210.out	16000	2.908
g729char/exp1/original/o/o_f02s10.wav	g729char/exp1/coded/o/oe1f8e10.out	16000	2.733
g729char/exp1/original/o/o_m01s10.wav	g729char/exp1/coded/o/oe1m0a10.out	16000	2.78
g729char/exp1/original/o/o_m02s10.wav	g729char/exp1/coded/o/oe1m3610.out	16000	3.056
g729char/exp1/original/o/o_f01s11.wav	g729char/exp1/coded/o/oe1f6311.out	16000	3.172
g729char/exp1/original/o/o_f02s11.wav	g729char/exp1/coded/o/oe1f8f11.out	16000	3.274
g729char/exp1/original/o/o_m01s11.wav	g729char/exp1/coded/o/oe1m0b11.out	16000	3.315
g729char/exp1/original/o/o_m02s11.wav	g729char/exp1/coded/o/oe1m3711.out	16000	3.673
g729char/exp1/original/o/o_f01s12.wav	g729char/exp1/coded/o/oe1f6412.out	16000	3.297
g729char/exp1/original/o/o_f02s12.wav	g729char/exp1/coded/o/oe1f9012.out	16000	3.089
g729char/exp1/original/o/o_m01s12.wav	g729char/exp1/coded/o/oe1m0c12.out	16000	3.181
g729char/exp1/original/o/o_m02s12.wav	g729char/exp1/coded/o/oe1m3812.out	16000	3.454
g729char/exp1/original/o/o_f01s13.wav	g729char/exp1/coded/o/oe1f6513.out	16000	3.1
g729char/exp1/original/o/o_f02s13.wav	g729char/exp1/coded/o/oe1f9113.out	16000	2.975
g729char/exp1/original/o/o_m01s13.wav	g729char/exp1/coded/o/oe1m0d13.out	16000	2.99
g729char/exp1/original/o/o_m02s13.wav	g729char/exp1/coded/o/oe1m3913.out	16000	3.081
g729char/exp1/original/o/o_f01s14.wav	g729char/exp1/coded/o/oe1f6614.out	16000	3.015
g729char/exp1/original/o/o_f02s14.wav	g729char/exp1/coded/o/oe1f9214.out	16000	2.531
g729char/exp1/original/o/o_m01s14.wav	g729char/exp1/coded/o/oe1m0e14.out	16000	2.671
g729char/exp1/original/o/o_m02s14.wav	g729char/exp1/coded/o/oe1m3a14.out	16000	2.909
g729char/exp1/original/o/o_f01s15.wav	g729char/exp1/coded/o/oe1f6715.out	16000	2.78
g729char/exp1/original/o/o_f02s15.wav	g729char/exp1/coded/o/oe1f9315.out	16000	2.372
g729char/exp1/original/o/o_m01s15.wav	g729char/exp1/coded/o/oe1m0f15.out	16000	2.466
g729char/exp1/original/o/o_m02s15.wav	g729char/exp1/coded/o/oe1m3b15.out	16000	2.714
g729char/exp1/original/o/o_f01s16.wav	g729char/exp1/coded/o/oe1f6816.out	16000	3.568
g729char/exp1/original/o/o_f02s16.wav	g729char/exp1/coded/o/oe1f9416.out	16000	3.274
g729char/exp1/original/o/o_m01s16.wav	g729char/exp1/coded/o/oe1m1016.out	16000	3.264
g729char/exp1/original/o/o_m02s16.wav	g729char/exp1/coded/o/oe1m3c16.out	16000	3.689
g729char/exp1/original/o/o_f01s17.wav	g729char/exp1/coded/o/oe1f6917.out	16000	3.396
g729char/exp1/original/o/o_f02s17.wav	g729char/exp1/coded/o/oe1f9517.out	16000	3.126
g729char/exp1/original/o/o_m01s17.wav	g729char/exp1/coded/o/oe1m1117.out	16000	3.177
g729char/exp1/original/o/o_m02s17.wav	g729char/exp1/coded/o/oe1m3d17.out	16000	3.183
g729char/exp1/original/o/o_f01s18.wav	g729char/exp1/coded/o/oe1f6a18.out	16000	3.148
g729char/exp1/original/o/o_f02s18.wav	g729char/exp1/coded/o/oe1f9618.out	16000	2.991
g729char/exp1/original/o/o_m01s18.wav	g729char/exp1/coded/o/oe1m1218.out	16000	3.195
g729char/exp1/original/o/o_m02s18.wav	g729char/exp1/coded/o/oe1m3e18.out	16000	3.145
g729char/exp1/original/o/o_f01s19.wav	g729char/exp1/coded/o/oe1f6b19.out	16000	2.986
g729char/exp1/original/o/o_f02s19.wav	g729char/exp1/coded/o/oe1f9719.out	16000	3.049
g729char/exp1/original/o/o_m01s19.wav	g729char/exp1/coded/o/oe1m1319.out	16000	3.011
g729char/exp1/original/o/o_m02s19.wav	g729char/exp1/coded/o/oe1m3f19.out	16000	3.141
g729char/exp1/original/o/o_f01s20.wav	g729char/exp1/coded/o/oe1f6c20.out	16000	2.64
g729char/exp1/original/o/o_f02s20.wav	g729char/exp1/coded/o/oe1f9820.out	16000	2.397
g729char/exp1/original/o/o_m01s20.wav	g729char/exp1/coded/o/oe1m1420.out	16000	2.352
g729char/exp1/original/o/o_m02s20.wav	g729char/exp1/coded/o/oe1m4020.out	16000	2.624
g729char/exp1/original/o/o_f01s21.wav	g729char/exp1/coded/o/oe1f6d21.out	16000	2.794
g729char/exp1/original/o/o_f02s21.wav	g729char/exp1/coded/o/oe1f9921.out	16000	2.682
g729char/exp1/original/o/o_m01s21.wav	g729char/exp1/coded/o/oe1m1521.out	16000	2.784
g729char/exp1/original/o/o_m02s21.wav	g729char/exp1/coded/o/oe1m4121.out	16000	2.733
g729char/exp1/original/o/o_f01s22.wav	g729char/exp1/coded/o/oe1f6e22.out	16000	2.673
g729char/exp1/original/o/o_f02s22.wav	g729char/exp1/coded/o/oe1f9a22.out	16000	2.181
g729char/exp1/original/o/o_m01s22.wav	g729char/exp1/coded/o/oe1m1622.out	16000	2.416
g729char/exp1/original/o/o_m02s22.wav	g729char/exp1/coded/o/oe1m4222.out	16000	2.724
g729char/exp1/original/o/o_f01s23.wav	g729char/exp1/coded/o/oe1f6f23.out	16000	2.477
g729char/exp1/original/o/o_f02s23.wav	g729char/exp1/coded/o/oe1f9b23.out	16000	2.321
g729char/exp1/original/o/o_m01s23.wav	g729char/exp1/coded/o/oe1m1723.out	16000	2.289
g729char/exp1/original/o/o_m02s23.wav	g729char/exp1/coded/o/oe1m4323.out	16000	2.486
g729char/exp1/original/o/o_f01s24.wav	g729char/exp1/coded/o/oe1f7024.out	16000	2.813
g729char/exp1/original/o/o_f02s24.wav	g729char/exp1/coded/o/oe1f9c24.out	16000	2.954
g729char/exp1/original/o/o_m01s24.wav	g729char/exp1/coded/o/oe1m1824.out	16000	3.004
g729char/exp1/original/o/o_m02s24.wav	g729char/exp1/coded/o/oe1m4424.out	16000	3.155
g729char/exp1/original/o/o_f01s25.wav	g729char/exp1/coded/o/oe1f7125.out	16000	2.775
g729char/exp1/original/o/o_f02s25.wav	g729char/exp1/coded/o/oe1f9d25.out	16000	2.718
g729char/exp1/original/o/o_m01s25.wav	g729char/exp1/coded/o/oe1m1925.out	16000	2.962
g729char/exp1/original/o/o_m02s25.wav	g729char/exp1/coded/o/oe1m4525.out	16000	2.988
g729char/exp1/original/o/o_f01s26.wav	g729char/exp1/coded/o/oe1f7226.out	16000	3.027
g729char/exp1/original/o/o_f02s26.wav	g729char/exp1/coded/o/oe1f9e26.out	16000	2.896
g729char/exp1/original/o/o_m01s26.wav	g729char/exp1/coded/o/oe1m1a26.out	16000	2.78
g729char/exp1/original/o/o_m02s26.wav	g729char/exp1/coded/o/oe1m4626.out	16000	2.801
g729char/exp1/original/o/o_f01s27.wav	g729char/exp1/coded/o/oe1f7327.out	16000	2.682
g729char/exp1/original/o/o_f02s27.wav	g729char/exp1/coded/o/oe1f9f27.out	16000	2.702
g729char/exp1/original/o/o_m01s27.wav	g729char/exp1/coded/o/oe1m1b27.out	16000	2.528
g729char/exp1/original/o/o_m02s27.wav	g729char/exp1/coded/o/oe1m4727.out	16000	2.641
g729char/exp1/original/o/o_f01s28.wav	g729char/exp1/coded/o/oe1f7428.out	16000	2.606
g729char/exp1/original/o/o_f02s28.wav	g729char/exp1/coded/o/oe1fa028.out	16000	2.302
g729char/exp1/original/o/o_m01s28.wav	g729char/exp1/coded/o/oe1m1c28.out	16000	2.446
g729char/exp1/original/o/o_m02s28.wav	g729char/exp1/coded/o/oe1m4828.out	16000	2.4
g729char/exp1/original/o/o_f01s29.wav	g729char/exp1/coded/o/oe1f7529.out	16000	2.931
g729char/exp1/original/o/o_f02s29.wav	g729char/exp1/coded/o/oe1fa129.out	16000	3
g729char/exp1/original/o/o_m01s29.wav	g729char/exp1/coded/o/oe1m1d29.out	16000	3.209
g729char/exp1/original/o/o_m02s29.wav	g729char/exp1/coded/o/oe1m4929.out	16000	3.139
g729char/exp1/original/o/o_f01s30.wav	g729char/exp1/coded/o/oe1f7630.out	16000	2.904
g729char/exp1/original/o/o_f02s30.wav	g729char/exp1/coded/o/oe1fa230.out	16000	3.034
g729char/exp1/original/o/o_m01s30.wav	g729char/exp1/coded/o/oe1m1e30.out	16000	2.981
g729char/exp1/original/o/o_m02s30.wav	g729char/exp1/coded/o/oe1m4a30.out	16000	2.803
g729char/exp1/original/o/o_f01s31.wav	g729char/exp1/coded/o/oe1f7731.out	16000	2.91
g729char/exp1/original/o/o_f02s31.wav	g729char/exp1/coded/o/oe1fa331.out	16000	3.005
g729char/exp1/original/o/o_m01s31.wav	g729char/exp1/coded/o/oe1m1f31.out	16000	3.124
g729char/exp1/original/o/o_m02s31.wav	g729char/exp1/coded/o/oe1m4b31.out	16000	2.917
g729char/exp1/original/o/o_f01s32.wav	g729char/exp1/coded/o/oe1f7832.out	16000	2.754
g729char/exp1/original/o/o_f02s32.wav	g729char/exp1/coded/o/oe1fa432.out	16000	2.578
g729char/exp1/original/o/o_m01s32.wav	g729char/exp1/coded/o/oe1m2032.out	16000	2.384
g729char/exp1/original/o/o_m02s32.wav	g729char/exp1/coded/o/oe1m4c32.out	16000	2.679
g729char/exp1/original/o/o_f01s33.wav	g729char/exp1/coded/o/oe1f7933.out	16000	2.631
g729char/exp1/original/o/o_f02s33.wav	g729char/exp1/coded/o/oe1fa533.out	16000	2.58
g729char/exp1/original/o/o_m01s33.wav	g729char/exp1/coded/o/oe1m2133.out	16000	2.678
g729char/exp1/original/o/o_m02s33.wav	g729char/exp1/coded/o/oe1m4d33.out	16000	2.827
g729char/exp1/original/o/o_f01s34.wav	g729char/exp1/coded/o/oe1f7a34.out	16000	2.767
g729char/exp1/original/o/o_f02s34.wav	g729char/exp1/coded/o/oe1fa634.out	16000	2.438
g729char/exp1/original/o/o_m01s34.wav	g729char/exp1/coded/o/oe1m2234.out	16000	2.615
g729char/exp1/original/o/o_m02s34.wav	g729char/exp1/coded/o/oe1m4e34.out	16000	2.806
g729char/exp1/original/o/o_f01s35.wav	g729char/exp1/coded/o/oe1f7b35.out	16000	2.331
g729char/exp1/original/o/o_f02s35.wav	g729char/exp1/coded/o/oe1fa735.out	16000	2.026
g729char/exp1/original/o/o_m01s35.wav	g729char/exp1/coded/o/oe1m2335.out	16000	2.346
g729char/exp1/original/o/o_m02s35.wav	g729char/exp1/coded/o/oe1m4f35.out	16000	2.343
g729char/exp1/original/o/o_f01s36.wav	g729char/exp1/coded/o/oe1f7c36.out	16000	2.439
g729char/exp1/original/o/o_f02s36.wav	g729char/exp1/coded/o/oe1fa836.out	16000	2.376
g729char/exp1/original/o/o_m01s36.wav	g729char/exp1/coded/o/oe1m2436.out	16000	2.387
g729char/exp1/original/o/o_m02s36.wav	g729char/exp1/coded/o/oe1m5036.out	16000	2.65
g729char/exp1/original/o/o_f01s37.wav	g729char/exp1/coded/o/oe1f7d37.out	16000	1.754
g729char/exp1/original/o/o_f02s37.wav	g729char/exp1/coded/o/oe1fa937.out	16000	1.401
g729char/exp1/original/o/o_m01s37.wav	g729char/exp1/coded/o/oe1m2537.out	16000	1.812
g729char/exp1/original/o/o_m02s37.wav	g729char/exp1/coded/o/oe1m5137.out	16000	1.583
g729char/exp1/original/o/o_f01s38.wav	g729char/exp1/coded/o/oe1f7e38.out	16000	2.299
g729char/exp1/original/o/o_f02s38.wav	g729char/exp1/coded/o/oe1faa38.out	16000	2.347
g729char/exp1/original/o/o_m01s38.wav	g729char/exp1/coded/o/oe1m2638.out	16000	2.547
g729char/exp1/original/o/o_m02s38.wav	g729char/exp1/coded/o/oe1m5238.out	16000	2.297
g729char/exp1/original/o/o_f01s39.wav	g729char/exp1/coded/o/oe1f7f39.out	16000	2.667
g729char/exp1/original/o/o_f02s39.wav	g729char/exp1/coded/o/oe1fab39.out	16000	2.933
g729char/exp1/original/o/o_m01s39.wav	g729char/exp1/coded/o/oe1m2739.out	16000	3.147
g729char/exp1/original/o/o_m02s39.wav	g729char/exp1/coded/o/oe1m5339.out	16000	2.945
g729char/exp1/original/o/o_f01s40.wav	g729char/exp1/coded/o/oe1f8040.out	16000	3.524
g729char/exp1/original/o/o_f02s40.wav	g729char/exp1/coded/o/oe1fac40.out	16000	3.27
g729char/exp1/original/o/o_m01s40.wav	g729char/exp1/coded/o/oe1m2840.out	16000	3.616
g729char/exp1/original/o/o_m02s40.wav	g729char/exp1/coded/o/oe1m5440.out	16000	3.252
g729char/exp1/original/o/o_f01s41.wav	g729char/exp1/coded/o/oe1f8141.out	16000	3.82
g729char/exp1/original/o/o_f02s41.wav	g729char/exp1/coded/o/oe1fad41.out	16000	3.974
g729char/exp1/original/o/o_m01s41.wav	g729char/exp1/coded/o/oe1m2941.out	16000	4.085
g729char/exp1/original/o/o_m02s41.wav	g729char/exp1/coded/o/oe1m5541.out	16000	3.923
g729char/exp1/original/o/o_f01s42.wav	g729char/exp1/coded/o/oe1f8242.out	16000	4.089
g729char/exp1/original/o/o_f02s42.wav	g729char/exp1/coded/o/oe1fae42.out	16000	4.015
g729char/exp1/original/o/o_m01s42.wav	g729char/exp1/coded/o/oe1m2a42.out	16000	4.248
g729char/exp1/original/o/o_m02s42.wav	g729char/exp1/coded/o/oe1m5642.out	16000	4.172
g729char/exp1/original/o/o_f01s43.wav	g729char/exp1/coded/o/oe1f8343.out	16000	4.258
g729char/exp1/original/o/o_f02s43.wav	g729char/exp1/coded/o/oe1faf43.out	16000	4.191
g729char/exp1/original/o/o_m01s43.wav	g729char/exp1/coded/o/oe1m2b43.out	16000	4.309
g729char/exp1/original/o/o_m02s43.wav	g729char/exp1/coded/o/oe1m5743.out	16000	4.363
g729char/exp1/original/o/o_f01s44.wav	g729char/exp1/coded/o/oe1f8444.out	16000	4.435
g729char/exp1/original/o/o_f02s44.wav	g729char/exp1/coded/o/oe1fb044.out	16000	4.361
g729char/exp1/original/o/o_m01s44.wav	g729char/exp1/coded/o/oe1m2c44.out	16000	4.372
g729char/exp1/original/o/o_m02s44.wav	g729char/exp1/coded/o/oe1m5844.out	16000	4.383
g729char/exp2/pre_proc/a/a_m01l01.axp	g729char/exp2/coded/a/ae2m0101.out	16000	3.905
g729char/exp2/pre_proc/a/a_m02l29.axp	g729char/exp2/coded/a/ae2m2901.out	16000	3.874
g729char/exp2/pre_proc/a/a_f01l51.axp	g729char/exp2/coded/a/ae2f5101.out	16000	3.57
g729char/exp2/pre_proc/a/a_f02l79.axp	g729char/exp2/coded/a/ae2f7901.out	16000	3.665
g729char/exp2/pre_proc/a/a_m01l02.axp	g729char/exp2/coded/a/ae2m0202.out	16000	3.856
g729char/exp2/pre_proc/a/a_m02l2a.axp	g729char/exp2/coded/a/ae2m2a02.out	16000	3.889
g729char/exp2/pre_proc/a/a_f01l52.axp	g729char/exp2/coded/a/ae2f5202.out	16000	3.621
g729char/exp2/pre_proc/a/a_f02l7a.axp	g729char/exp2/coded/a/ae2f7a02.out	16000	3.72
g729char/exp2/pre_proc/a/a_m01l03.axp	g729char/exp2/coded/a/ae2m0303.out	16000	3.806
g729char/exp2/pre_proc/a/a_m02l2b.axp	g729char/exp2/coded/a/ae2m2b03.out	16000	3.959
g729char/exp2/pre_proc/a/a_f01l53.axp	g729char/exp2/coded/a/ae2f5303.out	16000	3.688
g729char/exp2/pre_proc/a/a_f02l7b.axp	g729char/exp2/coded/a/ae2f7b03.out	16000	3.773
g729char/exp2/pre_proc/a/a_m01l04.axp	g729char/exp2/coded/a/ae2m0404.out	16000	3.663
g729char/exp2/pre_proc/a/a_m02l2c.axp	g729char/exp2/coded/a/ae2m2c04.out	16000	3.732
g729char/exp2/pre_proc/a/a_f01l54.axp	g729char/exp2/coded/a/ae2f5404.out	16000	3.593
g729char/exp2/pre_proc/a/a_f02l7c.axp	g729char/exp2/coded/a/ae2f7c04.out	16000	3.563
g729char/exp2/pre_proc/a/a_m01l05.axp	g729char/exp2/coded/a/ae2m0505.out	16000	3.743
